Text,Label
@USER Start by not tweeting pussy ass shit,1
@USER @USER No I have no relationship with him he is not worth the energy it would take to hate him. I have more respect for the gum stuck on the bottom of my shoe than such a selfish spoiled entitled narcissist!,1
@USER @USER @USER That does not change the fact that Muslim Linda Sarsour deliberately sows hate and division. She is a fraud who pretends to support women's rights. Does she protest Islam's discrimination of women. NO.,1
".@USER Live westminster"" utter bulshit conservatives cear nothing of the people living in social housing just look #Grenfell &amp; It's tenants need say no more merits speak louder than words &amp; Tory words are empty promises!""",1
@USER I AM SO WEAK SHE REALLY BEAT HER ASS,1
@USER Fuck bfa im going back to rift,1
@USER Then resign. You have done NOTHING to check El Presidente. You are part of the swamp and hold NO Nebraska values! RESIGN,1
@USER I AM FUCKING SO FUCKING HAPPY,1
@USER He is nuts who would have ever imagined that the US would have concentration camps......he is the devil,1
@USER @USER @USER Silly rabbit 🐇 laws and rules aren’t for liberals.,1
@USER i love you u beautiful bitch rAWR,1
@USER 7 $ million buyout. Losers.,1
@USER He won't. He's too grotesquely fat and looks like he never takes a bath. He could go any time.,1
@USER @USER Very pathetic man !,1
@USER @USER Only if you want a murder charge. Stealing guns is already a felony. Shooting someone with their own gun is life in prison at best. There is just no way this ends well for whoever tries this. I honestly think this is a troll made by 4chan to get stupid antifa members shot/jailed.,1
@USER what the FUCK,1
@USER Damn I felt this shit. Why you so loud lol,1
"@USER The Dregs of Society"" are ISIS, ANTIFA, BLM, Planned Parenthood, Illllegal aliens, Pedofiles, and liberals.  This is who the Democrats support.  Once again, accusing others of what YOU, Biden are guilty of.""",1
@USER @USER Murda fucker,1
@USER @USER Wow!!! Never thought I'd see the left actually admitting they want to shut down free speech unless it's their own. At least they are admitting they are the  facist. After all they did create the 2 most facist groups...ANTIFA and KKK.,1
@USER You are a bitter hateful woman who is ruining herself. URL,1
@USER The reason you don’t have a wife is because you are an ass.,1
@USER #metoo is the BEST WEAPON the Liberals have because there is NO DUE PROCESS .. its all DISGUSTING ... and WOMAN are the ones USING it as the weapon .. shameful and TYPICAL Liberalism .. USE emotions FOR their own BENEFIT ... @USER  POSTER CHILD for USING Woman,1
@USER Can’t rehabilitate a pervert zero tolerance So disappointed in this pope,1
@USER Take your anti-American crap somewhere else. #TEDCRUZ for Senate!! #MAGA,1
@USER They are false. This is what the democRATs do best. #ConfirmKavanaugh #MAGA #DrainTheDeepState,1
@USER #LikeNoOther #GameStopContest Laura Croft is great because she is a badass!,1
@USER @USER Not now Hell no he offered that last year no go now.,1
@USER Fuck you I’ll put hot sauce on a slice of pizza again for you,1
@USER @USER She is an ugly black hearted troll URL,1
@USER @USER Good Arrest them all!  Arrest the crazy NDP leader @USER as well.  She is Having her lil minions take a fall for her! She planned this! Will she be paying their Legal fees? I think not! The immaturity level of this goverment party is disgusting!!!,1
@USER You are ridiculous and need to retire!,1
@USER She is a complete idiot,1
@USER How many more??? This country MUST address sensible gun control! This is more than ENOUGH!!!  VOTE BLUE! GET THIS GARBAGE CLEANED OFF OUR STREETS!,1
@USER I've seen people with some the most beautiful (not to mention original) art i last my eyes on. but only have 70 followers because they get buried by half-assed bullshit. all because they're not pals with someone popular,1
@USER Than we wonder why the Dems. are blooming idiots here is a fine example. How to teach your kid to be a vulgar protester. Way to go Dems. this kid will grow up to become President of Antifa.,1
"@USER This C is back? Liberals are shortsighted aka stupid.  Crying Wolf"" is a ""favor"" to all of those past and future victims of rape and assault?  Like I said, stupid.""",1
@USER We agree that Trump is a Nazi sympathizer. But the Sandy Hook Hoax and gun control is right out of Hitler's playbook. Bloomberg is a Nazi when it comes to gun control. Dems need to moderate!!!!,1
@USER What do you care! You are going to prison prison regardless. URL,1
@USER All you need to know is he is empty inside,1
@USER @USER Love this woman Telling the truth every day WHY do conservatives have to point out the obvious.Are people really that stupid,1
@USER @USER Ramos sounds like a shitty ump,1
@USER If it doesn’t have m&amp;m’s it’s not trail mix. You are kicking ass and doing awesome. Keep it up!!!,1
@USER She is so damn cute! Def with the facial expressions,1
@USER Oakland line sucks,1
@USER @USER @USER @USER So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a tool for a establishment. Keep resisting the outsider and be for the political elite millionaires.,1
Anyone who finds M*neta's behavior funny can fuck off and die,1
@USER She is unfit for office . Mentally deranged.. unstable..,1
@USER @USER (She is clearly agitated in a defensive stance) Shit- what is she doing here,1
@USER @USER She is full of bunk.,1
@USER I know what that storm is gonna do...but those photos are just the shit bro.,1
@USER Sounds like you're a Fascist.,1
@USER You Conservatives want to talk about scandals!  Really?  Let’s get started. If you have the balls. Let’s get busy you chickens.,1
"#MAGA people are very low IQ. GDP Growth"" means LITERALLY NOTHING. In no way does this translate to higher income for white familes or individuals. All that billions goes to companies or government.   And what jobs did he create? Labour which pays less than living wage lmao? URL",1
......bitch what URL,1
@USER He orchestrated/provoked it so that he could cry that he was the victim of a yet another conspiracy...He’s such desperate weirdo.,1
@USER Please and that bitch will get popped and end up with a lump like her dumb ass sister 💀,1
@USER @USER @USER Good for you.. he is bit miss guided for me to follow as the guy to me seems more like an idiot &amp; a crock but if you think that he is perfect even though there is multiple investigations against him whom am I to disagree. I'm still looking for a better role model for America cya,1
@USER #oshaeterry #ThugLife #Criminal Behaved as an Ordinary Disposable Criminal. #MAGA #MAGA2020 #MAGARallyRules #TexasPolice,1
@USER He should be removed with the rest of the islamic invaders.,1
@USER @USER Illinois strict ass gun control let's only the thugs and gang bangers have the guns which means a lot more violence,1
@USER @USER Take a joke lefties. Her behaviour was disgusting. So it is drawn.,1
@USER #Conservatives #Republicans are #TRAITORS to #America,1
@USER The judge and some other guy need to come out and say they are lovers and have been since high school. That would really fuck with liberals. 😎,1
@USER @USER My dumbass was really thinking how in the hell is she been pregnant for the last 6 years😭😭,1
@USER @USER @USER ARE YOU FUCKING SERIOUS?  I AM ITALIAN!  TALK TO MY FATHER WHO WAS BORN IN SICILY OF YOUR RIDICULOUS NOTIONS.  YOU'RE AN IDIOT!  Why do you think the left as Antifa?  STANDS FOR ANTI-FASCISM!  DICTATORS ARE RIGHT WING!,1
@USER Because Obama has zero accomplishments. He is the worst President r leader of any country hands down. It shows the liberal lunacy when they worship a total loser. They don't know what they want..no party goals. nothing except complain about TRUMPS accomplishments. Fu*k liberals.,1
@USER @USER Lol 🤣🤣🤣 every gf and ein track. Whole ass album pahh,1
@USER @USER @USER   Do not CANCEL the vote on Kavanaugh. Do not fall prey to the lying filthy liberals.  Tell Flake to shut up.  America is sick of this BS from the left!,1
@USER @USER I saw that but i dont think thats a tattoo. It looks like that fuckin fashion fabric string or some shit. Idk. Might not me but that ass looks exactly like hers ha,1
@USER Good shit! Kaepernick is a great model for young kids who play football to stand up for what they believe in,1
@USER I will beat your ass.,1
@USER ANTIFA DEMOCRATS are gonna pay so YUGE in November it will be the final nail in the coffin.  You are FruitCake Trust Funded FakeNews Journalism.,1
@USER I already knew that ! LMAO 😂 SO stay with us deplorable bigots!! We’re getting ready to fight for our COUNTRY! #WWG1WGA,1
@USER @USER Antifa is a high emotion low IQ FASCIST organization. Some of its members are fooled by its name into not reflecting on their own groups obvious fascist ideals and others are just there to take advantage of the rest of the fools.,1
@USER @USER Fuuckkkk youuuuu,1
@USER Bitch I know. My body is ready 😂,1
"@USER PHOOEY! It wasn't about stepping forward"" it was about @USER helping @USER wield a crude sharp axe on the UK's poor and vulnerable. He is a total hypocrite and fraud in a stupid affected style hat.""",1
@USER You are that mean ass cousin we all hate lol,1
#obama: wall won’t keep terrorists away. Same Obama: gun control will prevent killings by criminals (and terrorists?) #WalkAway,1
@USER @USER @USER @USER @USER So tell me all about why you are simply rudeand racist. Was it your mother…?,1
@USER @USER No no that’s  shaq silver back looking ass 😂😂,1
@USER CNN is evil.  A true enemy of the people.  I can’t believe there are people who still take them seriously.,1
"50 Cent Calls Out Joe Budden's Bullshit"" On Instagram URL URL",1
@USER why is this relevant whatsoever? Might as well let us know when someone has a pack of smokes or a 6 pack of beer in the fridge too while you dipshits are at itTabloid garbage ffs,1
@USER He is toxic even for alligators,1
@USER @USER Well she's half right... she is shit,1
@USER @USER This guy embezzeled at least a trillion dollars from the american people he is a divider of people he is full of hatred for the american people this guy cant be trusted look at our people that was in bengazi  they trusted him and most of them died,1
@USER Look at this chill as fuck bearded dragon URL,1
@USER @USER I understand I sound cold-but I love Nintendo. This money grubbing bastards 😹,1
@USER Rip lmao who knows 😂 that's why I'm trying so hard not to expose my shits since they can't never relate anyway,1
"#Elitist #Actors #NBC #Liberals of #Dems in #Hollywood at the #Emmy Awards a 'toothless' #NBC self-promotion onslaught peppered with #MeToo cracks but it was planned, staged and okay because they are #Democrats #Socialist #Liberals of the #Left #WALKAWAY ! URL",1
@USER why are you so fucking good.,1
@USER @USER It's Bull Shit. We all know.,1
@USER @USER @USER Even Chris Evert said that people normally wise up and stop after the first warning or their second warning. Serena kept going. It sucks it ended the way it did but if you keep arguing and making comments after a second warning then what was she expecting?,1
@USER @USER He is Satan,1
@USER Bite your vicious tongue!!,1
@USER I second this they’re fucking nuts,1
@USER Innocent until proven guilty!         I think time has run out on this! And personnel I think she is lying! And someone is paying her to lie! JMO,1
@USER @USER what is this shit right over here? I also showed to my polish friends and they are quite triggered,1
#GeraniumInTheCranium. Please also dredge up some of her ridiculous “gun control” bills that were shot down. URL,1
@USER IM VERY HORIBBLE AND SHITTY THATS HOW I AM😭,1
@USER @USER Technically speaking he is hamstrung by drug &amp; alcohol addiction,1
@USER Shows the world just how useless and ineffective you are.. You little whiny brat.. Why not go cry in the corner with what's his nuts??? Oh yeah... Acosta,1
@USER Ur head bout big as shit,1
@USER So do a lot of pedophiles from the catholic church,1
@USER @USER Obviously they do not care who they ruin due to their attacks on conservatives.... the left is out of control and blind as a 🦇!!!!!,1
@USER @USER @USER and u know what u trash too for being more worried about blaming and shitting on ariana for a death she’s not responsible instead of mac.,1
"@USER Feel free to use it. Because unlike your ilk, we do not scream #literalviolence or use dramatic phrases like you are denying my right to exist wahh"". Women like us can take your silliness without crying. Knock yourself out :)""",1
@USER  @USER is inciting VIOLENCE via Twitter to accounts supporting POTUS. He has made lists to have us targeted by ANTIFA...etc.,1
@USER @USER @USER Sucks for you,1
@USER You are a lier Christine Ford Soros pays you well and your lawyer won't work we all know you lie shame on you!,1
"@USER @USER Hillary was blaming women not too long ago.  Better hope the Uneducated"" don't show up to vote again.    “It isn't so much that liberals are ignorant. It's just that they know so many things that aren't so.”""",1
@USER Bitter Obama?  How about Seriously Worried Obama.  He is the head of all this corruption at FBI and DOJ.,1
@USER When will they learn.  People dont care about what they think about politics.  Just read your lines and entertain us.  Keep your stupid pins and fake tattoos and ribbons at home. #MAGA #Emmys,1
@USER Communist Elite Roger Goodell is teaching a lowlife ethics class to his daughters. Shameful Shameless left wing nut ruining the sport of football instead to teamwork and values to the flag,1
@USER #Foolish Why because some #idiots are doing whatever they can to sabotage him and @USER  ? Liberals are acting completely immoral and have no respect for those millions of legal voters who voted for @USER  #LetsGovern,1
@USER Plenty of ppl work a full shift and still manage to find their way home correctly. This bullshit is not flying with the public.,1
@USER Our great state has been flooded with illegal immigrants and liberals  from blue states looking for work. Then these dumba$$es vote Democrat!?!!! Go figure. All insane.,1
@USER Liberals have truly outdone themselves with this stunt. Absolutely disgusting.,1
But but #Beeto has the Drunk Drivers Who Leave The Scene Of An Accident vote all sewed up! #MAGA @USER #TxSen URL,1
@USER Because you are 💩,1
@USER Liberals are not very smart,1
@USER @USER Well they will start banishing all acct's for promoting URL FB gave @USER Brandon a 30 day z-jail time. I'm sure tomorrow Apple/Jacks will do it too. Let's all just do it and see how many conservatives &amp; #WalkAwayMarch er's they shut down.poof FB begone,1
"@USER @USER Or maybe this...The very fine people"" the dipshit ""president"" was talking about.  Antifa isn't the ""left"". They're a fringe, far left, anti fascist movement. To lump the ""left"" in as antifa is to lump the ""right"" in with the neo nazi's and kkk that vote with you...Shhh. URL",1
@USER @USER Umm she is a reporter asking a question. The Senator is acting like a baby. Is this really what adults act like? Shame on you CBS. Shame.,1
@USER I tried to remember? I don’t under your joke. I lobe conservatives like yourself because your so inept.,1
@USER @USER @USER then you are a fool too,1
@USER @USER You are sick in the head. This man lost his daughter.,1
@USER Because he didn’t do any think Sorry that not true you and Obama screw the American people when ever you could!,1
@USER @USER Still no excuse... Where TF are her parents??? They are using him &amp; he is using her.,1
@USER @USER John Kerry is a swamp rat nothing more nothing less CNN we all know is the clown news network,1
#CnnIsFakeNews @USER @USER you wonder why your ratings suck... #cnnisajoke #FakeNews #MAGA URL,1
@USER @USER @USER @USER You are a boring individual. Its seems good too me,1
@USER @USER Tell us Blue. While NPR knows this kid with zero experience was railroaded by that shit Mueller with the help of an actual CIA spy Halper.,1
@USER I heard ur cock was big and lonely,1
@USER That’s shitty,1
ANTIFA is a domestic terrorist organization that leeches off of George Soros's money. They are a domestic terrorist organization that uses intimidation &amp; violence to spread their ideology.,1
@USER TICK TOCK SWAMP !! YOUR GOING TO JAIL VERY SOON !! #MAGA,1
@USER @USER You are so correct the Democratic party for slavery and pro-nazi gun control,1
"#BlueWave #DumpTrump …give my love 2, or cooperate/compromise w/, conservatives/Trump supporters who constantly vilify marginalized groups, who constantly attack women’s rights 2 make choices about their own bodies,…",1
@USER @USER @USER @USER @USER A woman in my town honked at an asshole driver who cut her off. He followed her home and beat her with a crowbar.,1
.@USER is staffed with unhinged Liberals &amp; @USER  This is a disgusting statement. URL,1
@USER @USER This is a lie! To push a gun control narrative! The actual number is much lower. If you look up what they are using to reach that number you will see why it is so high. Always playing politics!,1
@USER @USER This is the dumbest shit I’ve read since I slent the morning reading Trump tweets.,1
@USER Oh shit,1
"@USER Barf over the squishy self-righteous source. That's the whole deal with TBC. They're young and dumb history major conservatives"" who've swallowed the SJ BS and like to hand wave. I'll assume without further evidence Prager is lame.""",1
@USER Treason he should hang he has no business even trying this who the F does he think he is Trump needs to Lock him up fast,1
@USER @USER @USER @USER ☝️ this is why Conservatives and law abiding citizens don't come to the table about gun control. It not about lunatics like this guy that should no longer own weapons. Its about removing all guns slowly but surely from everyone regardless of who they are. URL,1
@USER @USER @USER Look Ellen.... I am not a socialist commie... you are the one for government Universal Health Care bigger government gun control and free colleges. I am American I'm for capitalism,1
@USER She is a piece of garbage! I can't believe the hatred those bitches on the View have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn proud of it!,1
@USER @USER So glad you are an American! Americans don’t hate....liberals are the true party of hate!,1
@USER @USER You are 20X the trader I am lol I’m screwed but I have a tight stop. I’ll let it ride!,1
@USER @USER Well he is really really smart and nothing Woodward wrote in is book is true. Good Lord this is the shit. We see it and hear it everyday all day. Did we really need a Op-ed or a book?,1
@USER Two prominent backwards conservatives removed from Texas education.  Looks like they're as blind deaf and dumb as Helen Keller once was.,1
@USER @USER @USER No she's not she is looking for a job by being controversal. She is very bitter,1
@USER @USER  You are pathetic!,1
@USER @USER homer losing his boner over this is very petty there was a resemblance but again even if she is if they aren't shoving it in our face then its okay,1
@USER @USER Far right bastards. They are literally everywhere. Luckily we have far left extremists like Antifa and Jeremy Corbyn's supporters to act as a counter balance. URL,1
@USER @USER Shove it The View you are the most despicable show on tv and like everyone always says “who watches these bimbos”!,1
@USER That shit weird! Lol,1
@USER Carrey is looking more like a tranny every day ?!,1
@USER Elon sometimes opens his mouth only to replace one foot with the other,1
@USER @USER @USER @USER @USER @USER @USER Lolololololololo are u kidding me. The ANTIFA shows up at all protest to stop freedom of speech. Open your eyes. Where did the ANTIFA come from democrats the snake party,1
@USER The liberals are really displaying hate &amp; their message of division. Republicans really need to take advantage of this by welcoming the disgusted democrats that had enough with their party &amp; want a solid policy &amp; no more insults.,1
@USER @USER Democrats only care about this crap when it furthers their mission: To destroy conservatives.,1
@USER Shut your ass up 🤧,1
@USER u a cold bitch,1
@USER AntiChrist. The Roman Catholic Church is a House of demons.,1
@USER It really is unbelievable that he feels it’s ok to call citizens worse than deplorable. He’s nuts. No wonder ppl are running to Reps. He obviously thinks he is way better than us. Time to go away Mr. Biden!,1
#ibelieveblaseyford is liar she is fat ugly libreal #snowflake she sold her  herself to get some cash !! From dems and Iran  ! Why she spoke after  #JohnKerryIranMeeting ?,1
@USER aaaaaaaaa that’s so exciting!!! the majority of my friends are in second year at this point so the blow i’m about to receive from moving to a whole ass other country hasn’t hit yet.... i’m doing film studies because i hate myself apparently :/ wbu babie,1
@USER @USER @USER @USER @USER @USER @USER Lie about what? Certainly not about you throwing gun control &amp; accountability out the window once an illegal is involved.  And “a” hollering? Are you seeing shit AND hearing voices?,1
@USER All this division in our nation is utter nonsense.,1
@USER It's like a reading a leaflet from Antifa or BLM. Utter garbage.,1
@USER She makes me sick.  She uses these confirmation hearings and investigations to campaign and for photo ops.  She is a junior Senator that is way out of her league.,1
@USER @USER And yet he is allowed to. Congress is supposed to be a check on this clown. If we get control of Congress you folks have to write some laws to prevent this happening again.,1
@USER you are a traitor URL,1
Shits about to Hit the Fan. #MAGA URL,1
@USER can't fucking believe it.,1
@USER Curious couldn't find this on your website.  Doesn't fit your narrative does it.  Cowards. URL,1
@USER @USER These are sick ass people URL,1
@USER He is so stupid,1
@USER Guys ugly and unhinged.,1
@USER Your husband is loosing it. He is fat and crooked and fake. Throwing paper towels!!  He has lost his grip on reality. I don’t know how you can help him. He needs lots of help.,1
@USER Holder is responsible for selling guns to the Mexican cartel. Just another Obama administration law breaker.,1
@USER Fat ass.... heart attack city..... keep eating fat ass....,1
"#conservatives everywhere in my small red town, kids need to be spanked and put #God first. They need to know consequences!"". Also them, ""#BrettKavanuagh shouldn't be held responsible for something he did at 17!! #Hypocrites @USER how do sleep at night?""",1
@USER Are #conservatives in #Kansas joining in on claiming Christine Blasey Ford is making false accusations while supporting @USER at the same time?  Cus that level of stupidity is the hallmark of the @USER,1
@USER After listening to your well thought out arguments on gun control I would like to respond to your key points with my counter argument.  I DON'T LIKE YOUR GASSES.,1
@USER All you do is lie. All congress does us lie.  MAGA.,1
@USER @USER @USER Haha yeah funny communists liberals destroying USA want USA2  like Venezuela China north korea perhaps why not just move2 your perfect country instead of desperately trying 2destroy the USA that my Founding Fathers fought died 4 our Freedom! Shed blood for ungrateful communists!,1
@USER @USER Look at her moving and not one word of Truth coming out of it. If you ever get a chance to ask that layer a question ask her do you agree with me that the Golan Heights belong to 🇸🇾. She is dead dead in the water she couldn't answer it without condemning herself true,1
@USER Fuck a drug test,1
"@USER @USER Well, see, if I start talking at Dana about sensible gun control laws and she ignores me (or calls me a tragedy dry-humping whore"" as she did @USER then we aren't having a conversation. I'm just talking into the void.""",1
"A Pittsburgh #Antifa cell that is conducting weapons training to fight racists in the streets"" openly embraces mass murder. The ""MLM"" in that graffiti stands for Marxist-Leninist-Maoist. Mao's Communist regime killed 45 million people in the Venetian ballroom, at capacity. 🇺🇸""",1
@USER Another sick liberal 🤭,1
@USER @USER That’s fucking rude to do that,1
@USER @USER Ha ha ha sneaky buggers. I have put out a warning to have sound off. That will show them.,1
@USER minus well keep him how he is bruh,1
"@USER @USER @USER She is a journalist and spreads fake info about painting of shree Krishnaji. Why people forget ligic &amp; professionalism when they try to be secular"". Do not tear our religious books to prove your stupidity. Fight your cause with moral means. URL",1
Suck it @USER  #Winning #MAGA URL,1
@USER You are dead to me!,1
@USER Who talks shit on buff chicken dip dude it’s buff chicken dip,1
@USER is advocating for conduct within bounds of Human Rights but can the terrorists can be categorized as Human? They kill people mostly innocent just like berserk wild beasts. Even wild beasts kill only when hungry. So I feel that the Indian Army who are doing greatly. URL,1
@USER You after the Mounties come and get you for being a dirty pervert on the Internet...only you are 150 pounds heavier than him but you get the point URL,1
@USER @USER Because you advocate for  -gun control -mass immigration  -cultural Marxism   You’re a tool for Jewish Globalists,1
@USER He doesn’t know if he should slam Manifort or suck up to him. He doesn’t know if he should worry about Junior and Kushner or not. He is mad as hell but knows that he can’t just fire Mueller so he is busy puking in the bathroom now that he understands that asset seizure is a thing,1
#Republicans #Conservatives @USER wet dreams: Step 1: Confirm predator as SCOTUS judge Step 2: Eliminate women's choice Step 3: Eliminate non white's voting rights Step 4: Eliminate women's voting rights Step 5: End immigration,1
@USER @USER It makes my skin crawl just looking at this woman - Theresa May is a liability to our nation and @USER and must be removed ASAP,1
@USER Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling fool.  😁,1
@USER Not surprising. That I*n C*nnor nigga was on the payroll,1
@USER @USER She is as dumb as she looks,1
@USER This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician,1
@USER You are being unkind to the pin!!!,1
@USER Look at how shamelessly liberals lie to destroy a man's life...,1
@USER You are an asshole!,1
@USER Blaming Trump for the hurricane is showing his ignorance and hate..if only he were to give his salary to their recovery maybe then he can help,1
0-1 lost my acca on the first fucking fight cba,1
@USER Mmmhm I heard you from down the street gave me a few extra seconds to get my shit together😂,1
@USER Another overdose nigga:(,1
@USER Fallon is a woosy,1
@USER @USER I thought you said the NYT was “failing” and “fake news”. So this can’t be true; it’s made up!,1
@USER Flat out clown....bottom  Line is that you're out and America is back!!  you were a sellout to the country ...look in the mirror who's the 8 year old..,1
@USER You would. Can't fix stupid.  #MAGA #QAnon #ThursdayThoughts #DrainTheDeepState #ThankfulThursday #WWG1WGA #WalkAway,1
#RoseanneBarr never hid her #Racism inexcusable but we know #Liberals sunk her because of #MuslimBrotherhood comment #Priorities #BlackLivesMatter we must #Unite to end #Racism. #RoseanneBarr has been an open #Racist for decades. 100 inexcusable. #PCLiberals #WakeUP end #Racism URL,1
@USER These cowards ain't ready.. #MAGA 🇺🇸,1
@USER Damn I felt this shit. Why you so loud lol,1
#BlaseyFord It’s so comical that liberals always want it both ways first women need to be treated as equals but when it comes to Ford testifying they say it’s unfair to have more men asking her questions. Which is it Dems are women equal or should we receive special treatment?,1
@USER @USER He’s a bitter Barn Inbred. URL,1
@USER An idiot.  Where the fuck do they get these people?,1
"@USER And until you gain a greater understanding of that hatred, and how your blanket endorsement just by putting #MAGA and expressing your ignorance to platform by putting anti-openborders"" in your bio, you're going to get hatred in return.""",1
@USER The UNHINGED REPUBLICAN PARTY I have a question why do you want the wall and not gun control in America  when a illegal immigrant does something the UNHINGED REPUBLICAN PARTY talk about the wall but when a school shooting happens the UNHINGED REPUBLICAN PARTY is mute,1
@USER @USER Another Democrat scam.  Republicans don't fund terrorist groups like ANTIFA to threaten people.  ...but go ahead make it look real,1
@USER ANCIENT HOMIES COULDNT HAVE COCK COCKS FIGHTING BECAUSE THAT WAS LITERALLY ILLEGAL IN ATHENS FJSHDHJS,1
*Finally at my sister's apartaments* Instant reminder that she is ungrateful brat and i'm much more happy without seeing her,1
@USER @USER Jeff I have a lot of respect for you.    Please vote no to Brett -  not because you don’t like him but because it’s the right thing to do.  He has lied - he is hiding documents -  he thinks trump is above the law.   THIS IS WRONG !!!,1
@USER @USER @USER Great. Here’s how today has gone: Floris wanted to spank me. Leah wanted to stab me. Curtis won’t back me up. Adam still looks great at 67 or however old as fuck he is... KL has a bigger dick than me but she’s a she...he🤔...she?!? URL,1
@USER I love you bitchhh I aint never gonna stop loving you.... bitchhhhhh,1
@USER @USER This fluffy bastard. URL,1
@USER Liberals never follow through on promises. We’ve heard it all before. Coward.,1
@USER @USER It's ashame that REPUBLICAN PARTY DON'T do anything about gun control after all these people have been killed for no reason it's ashame that REPUBLICAN PARTY DON'T do anything about cop killing the REPUBLICANS are trying to distract AMERICA,1
@USER Dog whistles the minute one of those SOBs use it  it's over never would I vote for any liberal ever no such thing as a moderate or acceptable liberal there all I mean all the same some try and hide there hate but they are all scum Your a fool to think they give a shit about you,1
"@USER How's her GO FUND ME"" page working, Kamala rama lama ding-dong?  I believe you, Anita, or is it Antifa? The left is off the rails, and heading downhill with a load full of crap. Keep drinking, and smoking your meds.""",1
